feature	jsd
MIMAT0004607	0.10230703300124473
MIMAT0000682	0.10181413178800801
MIMAT0019963	0.10148403657750231
MIMAT0017993	0.10135224853386345
MIMAT0018183	0.10117400944698353
MIMAT0001621	0.10115797535730338
MIMAT0019926	0.10072916439199592
MIMAT0000418	0.10062137623363154
MIMAT0004482	0.10040334674580699
MIMAT0009199	0.1000458563453837
MIMAT0027428	0.09973247671021414
MIMAT0000272	0.0993739613738941
MIMAT0000720	0.09935806406555242
MIMAT0000443	0.09932848753273847
MIMAT0027495	0.09926949819945334
MIMAT0020925	0.0990904242645511
MIMAT0031177	0.09874950063933097
MIMAT0026639	0.09831181336131596
MIMAT0026612	0.0975420364294851
MIMAT0004761	0.09742344713666275
MIMAT0000710	0.09725414982509152
MIMAT0004765	0.0970367505724772
MIMAT0025484	0.09675354411880827
MIMAT0004792	0.09638162457864598
MIMAT0004565	0.09622592194372202
MIMAT0004510	0.09618887157105717
MIMAT0005580	0.09616566225519514
MIMAT0005458	0.09608092744882966
MIMAT0015009	0.09602482821290066
MIMAT0027649	0.09582119535607038
MIMAT0026625	0.0953042208339197
MIMAT0004501	0.0952952114640276
MIMAT0005909	0.09509658662333952
MIMAT0019904	0.0946049535896782
MIMAT0003326	0.0943619432299332
MIMAT0000729	0.09407440480797197
MIMAT0010214	0.09372101145734142
MIMAT0002827	0.09317338045550998
MIMAT0000266	0.09306208250262578
MIMAT0004677	0.0927713190595929
MIMAT0004748	0.09244524691861782
MIMAT0004606	0.09240176852414746
MIMAT0018358	0.09155744047493986
MIMAT0004689	0.09129525369316666
MIMAT0000256	0.09117359095794243
MIMAT0002862	0.09082512524397923
MIMAT0021018	0.09010469723919863
MIMAT0011777	0.08973442147485484
MIMAT0019955	0.0894478252803103
MIMAT0022711	0.08896403946210059
MIMAT0027622	0.08883291416474444
MIMAT0027682	0.08855442434555626
MIMAT0027410	0.08841544776101017
