case_id	TPRN	ITGAV	ART1	RBMXL3	PNOC	RNF128	ZNF222	FAM108B1	DLGAP4	OIP5	C2orf84	RAET1G	KIAA1522	HLX	PPAPDC1A	ZNF799	TAS2R19	ZNF416	CCL24	MAP3K6	SNORD56B	RND3	RUNX1T1	C4orf17	TENC1	NRXN2	ACTR2	ZNF554	PCSK5	SCRG1	SPDYE2	HPCAL1	GSS	TSPAN9	IL21	ADCY4	SGK196	KLHDC4	RMRP	HMGN5	ERLIN2	PCDHB18	C10orf11	ARIH2	?|653553	CCDC13	TAAR8	TPPP3	PARK2	MDM4	CPB2	KPNA6	SLC25A18	LY6G6D	AGL	FAM190A	PPP2R2C	ACTL7B	NPB	TJP3	NDOR1	XCL2	MRPS7	OTUD1	ZNF841	GUCY2D	CXCR2P1	DEPDC1	PSMB11	STXBP4	SLC25A13	PSMB8	ANKRD19	SPHKAP	C10orf107	ANKRD34B	MAK16	NR2E3	MT1H	SLITRK2	GZMA	ZNF845	ZMYM6	RPP30	HECTD3	ANKRD58	RFWD2	PSMA3	OTX2	SNAP29	LMO7	NAALADL1	ATN1	UHRF1BP1L	MED18	CNN3	TRPM1	BCL7C	C8B	MAP6	C1orf187	LRRC15	PROCA1	HSFX2	ABCD2	KSR1	GRAPL	NRK	TACR3	BMP8B	SLC31A2	FBXO43	PGA3	SOCS3	CD302	RAP2C	PAQR7	OR7E37P	TTC35	FAM7A2	C10orf82	DNAL4	SCML1	GRIK5	PNPLA5	C1orf49	KRT6C	RNPEPL1	C2orf7	SSX1	ABCB10	FYTTD1	KCTD8	MRPL55	LOC441294	MYO18A	SNORD59B	LTV1	LTA4H	SPRY3	BICC1	PHF7	ANAPC16	BPIL2	PGM2L1	DEGS1	MAGEE1	PKP2	ST6GALNAC1	SLC25A24	DPM1	SCAMP5	XKR3	SLC6A15	CD53	UGT1A1	C5orf54	MUC17	CT47B1	KIF5A	KCNK15	FCGR3A	PALM2-AKAP2	EEF1D	RHOV	BRE	ZSCAN18	TTTY15	SEMA3B	DHRS3	FA2H	MLN	MS4A6A	TPRX1	C10orf111	MFSD3	UBXN2B	ZNF225	KCNQ1	C6orf115	NLRC5	CXCR7	SH3GL2	KIAA0087	C19orf44	KDM5A	LCE3C	TAS2R1	MYO7A	ZNF135	KCTD11	SORL1	HDAC6	GMPPA	FAM181A	BGN	MYL2	LINGO4	IGFL4	PLXNA3
TCGA-A8-A0AD	10.2779	13.0131	0.0	0.0	0.9042	8.6522	5.9877	8.6677	10.5895	6.6713	0.9042	0.9042	12.4765	5.6755	7.6573	7.8163	2.4215	7.4136	0.0	9.8698	0.0	10.0585	4.2706	0.0	9.6663	3.6741	13.0103	7.0461	7.0026	0.0	0.5218	9.1941	9.5608	10.9784	0.0	5.7475	6.7399	7.2109	6.6798	8.1465	10.7724	2.7365	5.1642	10.1938	6.8692	2.4215	0.0	8.402	3.8147	9.1931	1.2061	11.5216	0.9042	0.0	12.0891	6.9977	2.4215	0.0	5.314	9.1428	9.3612	0.9042	10.2533	8.2009	8.296	0.9042	1.4557	7.6911	0.0	7.6511	9.1649	9.7213	6.144	0.0	3.7225	0.0	8.8955	3.5182	0.0	0.5218	3.624	8.2367	9.2828	7.9821	9.9303	4.7155	9.9635	10.2111	0.0	10.619	9.8143	4.3953	11.387	10.5414	7.6759	12.9864	0.0	9.6275	0.0	5.6254	0.0	12.664	2.9138	4.6913	2.9949	7.6604	0.0	9.2468	0.0	6.3736	7.3988	5.6632	0.5218	8.8047	10.2603	10.3857	8.2999	0.5218	9.126	2.2991	6.6551	8.9768	8.5333	1.2061	0.0	0.0	0.0	10.4278	7.682	0.0	9.1472	11.069	0.0	8.5866	6.3352	9.9327	0.0	9.0064	10.8484	4.9971	7.3418	6.433	10.4772	0.0	8.7792	10.6242	7.1735	9.178	1.8538	10.8973	8.9805	7.9747	0.0	0.0	9.9729	0.0	7.2621	0.0	0.0	1.2061	8.5485	11.9914	8.816	12.2059	6.7862	9.6628	10.9883	0.0	9.929	8.8215	5.314	0.0	10.2232	0.0	0.0	8.4149	9.8832	6.8584	7.0075	8.8693	8.3605	8.7561	1.6684	1.4557	7.3956	10.8603	0.0	0.5218	6.5178	8.4691	8.3432	12.5566	9.6798	9.1339	0.0	13.5283	1.4557	3.8147	0.0	10.2111
TCGA-EW-A2FR	9.2672	13.5312	1.9998	0.0	3.1372	7.1061	6.1228	8.273	11.0776	6.0845	2.2014	3.8873	11.1584	7.1826	9.8712	7.787	0.0	6.5543	0.0	9.2244	0.0	9.6271	6.4738	0.0	10.7662	6.1596	13.6001	6.7398	7.7146	0.678	0.3784	10.2426	10.0938	11.6711	0.0	9.1878	5.1495	8.3436	2.7439	7.6813	12.5409	4.7915	4.498	10.1386	9.6117	4.0528	0.0	8.7649	5.1249	9.3689	0.678	10.7408	3.4057	0.0	10.0739	5.426	8.9952	0.3784	1.7653	8.8741	9.1241	3.2324	9.8588	8.4763	7.8256	3.0872	3.0354	6.9504	0.3784	7.1187	9.8127	10.4353	5.1974	0.3784	4.3144	3.3217	8.4167	2.5358	1.3218	1.1374	6.2419	8.5015	8.7831	8.9284	10.0368	4.6436	10.2579	10.1873	0.0	9.8637	11.6352	6.4193	11.926	9.5115	8.0199	13.0455	0.3784	9.9099	0.0	6.0199	2.6086	13.7141	4.5907	4.8377	4.0787	8.5715	3.5233	9.088	1.3218	9.032	8.7886	2.6778	0.9258	10.6846	9.1241	9.7835	8.5612	0.3784	9.431	2.2925	5.2324	9.1841	6.4293	3.446	0.0	2.8676	2.8071	10.331	8.8518	0.0	8.259	11.0493	0.0	9.3682	6.7599	11.2734	0.0	9.5905	10.4671	6.1474	9.2749	5.0744	10.8759	0.0	9.8684	11.0009	7.2552	8.4218	2.5358	10.0682	9.207	9.8103	0.3784	1.7653	9.4912	0.0	6.404	0.0	0.0	4.6778	2.8071	11.1357	10.2953	12.7238	9.1639	9.3845	9.5085	0.0	6.9221	8.5416	8.9372	0.0	9.3551	0.0	2.5358	7.8927	9.8026	6.0463	8.0065	10.5273	9.9668	10.1873	1.1374	1.4852	7.1535	10.5985	0.0	0.3784	6.1352	7.9895	9.4742	10.2779	10.539	9.7376	0.678	15.1265	0.3784	4.2014	0.3784	9.4779
TCGA-E2-A105	8.8353	10.3892	0.4011	0.0	0.4011	5.004	6.222	8.3316	11.7701	7.1713	2.3692	1.8335	12.3614	5.8189	6.3704	8.7984	1.38	7.751	0.0	7.6648	0.0	9.6376	3.4927	0.0	9.9269	6.4832	12.5663	8.1531	4.7528	0.7146	0.0	9.2496	10.2005	11.0993	0.4011	6.781	4.4271	8.0763	4.0058	6.2479	13.3016	2.2769	4.0896	11.1154	9.3486	3.4927	0.0	10.4453	7.2895	10.2556	0.4011	11.0766	3.4081	0.4011	10.3964	4.4695	10.7144	0.4011	4.9452	10.5458	9.6387	1.6976	10.9111	7.4141	8.1169	1.38	3.947	6.0317	0.0	8.5185	8.5096	9.1134	6.6164	0.7146	0.972	1.5475	8.5075	2.759	1.8335	0.0	4.5506	7.9361	9.1162	9.1309	10.193	4.3385	10.4562	10.441	0.0	10.6361	8.3989	4.1165	12.0003	8.8772	9.1635	9.7832	0.0	9.1505	0.0	6.7726	4.7867	8.1579	6.8628	5.3822	1.6976	8.4408	2.8257	3.0655	0.0	8.3642	8.3824	5.0466	0.4011	9.1675	8.0746	9.4179	9.4684	0.0	9.8693	0.4011	8.6578	8.6601	6.387	4.8199	0.4011	0.0	2.759	10.6361	7.8283	0.7146	8.546	11.1002	0.0	8.8624	5.8107	10.3909	0.0	9.4226	10.7626	5.3256	4.4485	7.4436	10.9279	0.0	8.0169	9.996	8.201	6.7894	1.5475	10.439	10.0568	10.9844	0.4011	0.0	8.3473	0.0	7.7787	0.0	0.0	7.6919	8.8693	9.8438	9.5702	12.5175	8.3085	9.4246	11.0742	0.0	10.235	8.9952	6.5587	0.4011	7.9715	0.0	2.538	8.726	10.0598	6.8225	7.9341	8.9189	7.6852	11.0342	0.7146	0.4011	7.7895	10.5903	0.0	0.0	5.314	9.7308	8.5994	9.9617	10.4022	9.5051	0.0	12.9718	0.0	1.6976	0.7146	12.211
TCGA-A2-A0T4	9.6411	11.4279	0.5734	0.0	2.5559	5.3922	5.909	8.16	10.8335	6.4752	3.4277	3.0567	11.5059	7.5615	7.6657	7.349	0.5734	7.1601	0.0	9.0763	0.0	10.2465	5.836	0.0	11.0068	7.165	12.7702	7.0739	7.1252	0.9827	0.0	8.8509	10.158	11.0153	0.0	7.8509	4.4585	7.8973	6.2135	7.9368	10.7316	4.0116	5.6382	10.1678	8.2598	3.9673	0.0	8.6846	5.8483	9.2598	0.9827	10.4882	3.4277	0.0	9.725	5.0746	9.6402	0.0	0.0	10.4029	9.6036	3.775	10.3563	9.1326	6.8296	1.3011	5.136	7.4927	0.5734	7.437	8.7612	10.7952	5.4737	0.5734	3.3608	0.5734	8.7429	2.671	0.5734	2.9695	7.4731	7.7981	8.3532	8.9367	9.875	4.6669	10.4148	10.3851	0.0	10.5594	8.6341	5.68	11.9096	9.3553	7.3316	11.5098	0.5734	9.7964	0.0	6.3142	1.5618	12.9196	4.8243	4.7737	6.0531	7.9454	1.4031	7.9048	0.0	5.0746	8.2781	4.5515	2.1428	11.7212	10.0325	10.4989	8.2084	0.9827	9.7933	1.5618	7.7168	9.7628	7.4731	3.8255	0.5734	0.0	1.3011	10.6612	8.7049	0.0	9.3553	10.6595	1.7825	9.2471	6.175	10.3113	0.0	8.725	11.3636	5.4577	6.8541	5.8483	10.8519	0.0	7.9019	10.9868	7.9194	9.2983	4.9885	9.8995	9.0632	8.834	0.0	1.5618	9.887	0.0	7.3704	0.0	0.0	4.8243	8.1048	10.4534	10.1184	13.2699	8.7579	9.3061	9.3713	0.0	9.2927	9.8176	5.9769	0.0	9.798	0.0	1.5618	8.5854	9.8208	6.5654	7.7981	8.7117	8.8615	10.3729	4.137	1.7825	7.1142	10.6551	0.0	0.0	7.9567	6.1652	8.8185	10.1915	10.0339	9.6811	0.5734	14.4233	0.5734	3.0567	0.0	9.634
TCGA-A8-A09A	8.7224	12.5217	0.0	0.0	1.7073	5.9046	7.0036	8.4071	11.215	5.6255	0.9307	1.7073	11.7146	6.2085	7.5204	7.466	2.5811	7.5831	0.0	8.7978	0.0	9.2024	6.1078	0.0	9.7814	6.7479	13.056	7.0732	7.0389	1.2384	1.2384	9.1447	9.8482	10.5906	0.0	6.9779	5.6156	7.1125	1.4918	6.4668	12.4112	4.2227	3.6759	9.9261	8.1368	0.9307	0.0	6.6406	4.4491	10.0423	0.0	11.5754	3.1215	0.0	10.2859	7.5346	1.7073	0.0	0.0	9.3267	8.6248	3.1947	10.9918	8.5879	8.8999	2.3442	4.5077	7.8358	0.0	8.4129	9.863	8.9732	4.8399	4.0361	1.8948	0.0	9.7624	3.2644	0.5391	2.3442	6.957	8.8066	9.0231	8.5165	10.4402	4.0361	10.2336	10.4231	0.5391	10.4097	10.0802	4.721	12.2398	9.9409	8.4282	11.6831	0.0	8.7741	0.0	5.9996	2.6864	10.5524	3.2644	6.766	4.7935	8.2741	2.3442	6.2173	3.9541	6.5598	9.2718	2.9628	0.0	9.877	9.3945	10.1042	8.3819	0.0	10.082	0.9307	8.2614	9.0406	6.0199	4.2573	0.0	0.9307	3.6238	10.1394	8.0408	2.5811	8.7546	10.9753	0.5391	8.75	5.7673	10.1136	0.0	8.6413	10.8587	6.136	8.2783	4.8626	10.8381	0.0	9.2718	10.2385	7.0829	9.7153	7.1763	11.0213	9.244	8.0309	0.0	2.0606	9.4599	0.0	7.2031	0.0	0.0	3.7262	8.0605	10.9408	10.0677	12.6226	8.8182	9.0168	8.7454	0.0	8.9797	9.5393	7.0188	0.0	9.444	0.0	0.5391	7.0829	10.0808	7.4017	6.252	8.8312	8.6131	11.6928	0.0	2.3442	6.7507	11.2003	0.0	0.0	5.9686	8.8652	8.4338	10.9301	10.0065	9.8289	0.0	14.4089	0.0	3.2644	0.9307	11.1813
TCGA-A2-A0YL	9.2488	12.0409	0.4009	0.0	2.6883	6.2713	6.5369	8.2915	10.8944	6.3619	1.1899	2.4554	12.4369	6.4404	7.1589	8.2002	0.9716	7.6294	0.0	9.9646	0.0	10.7529	7.0995	0.0	10.7887	7.2739	12.4942	7.5026	8.1194	4.7348	0.7143	9.1076	9.5835	11.212	0.0	7.807	5.89	6.928	3.885	6.2227	11.0504	3.6102	4.5695	9.9576	7.1029	2.4554	0.0	6.3067	6.3356	9.7581	0.0	11.2104	2.8888	1.1899	12.3243	6.7633	3.5324	0.4009	2.0715	9.6139	8.921	3.6102	9.296	8.7436	8.126	3.119	3.2217	7.8657	0.0	8.4715	8.7587	10.5232	5.9208	5.0872	3.0085	0.7143	8.8565	3.2704	0.7143	2.7583	7.2284	8.6593	9.1187	8.6616	10.1321	3.1713	10.1084	10.0719	0.0	10.8866	9.0556	6.1529	12.1686	9.5847	8.2617	11.81	0.0	9.1763	0.0	6.4876	2.6148	11.3002	3.3631	5.3016	3.788	8.5599	2.7321	5.6256	0.9716	5.8099	8.0426	4.005	0.4009	10.0694	10.4496	9.8516	8.4871	0.0	9.0293	0.4009	6.3241	9.2212	6.0932	6.3696	0.0	0.0	3.7195	10.1933	7.6548	0.0	9.0016	10.8568	0.4009	8.3899	7.0826	10.0386	0.0	8.9018	11.0232	5.9952	8.4689	5.7596	10.977	0.0	10.6503	11.1884	7.6594	9.5641	3.684	10.7045	8.7819	8.2767	0.4009	4.0889	9.1739	0.0	7.3859	0.0	0.0	5.751	7.4241	9.8115	10.4025	12.5123	8.566	9.4953	9.6327	0.0	7.9353	9.8141	5.8977	0.0	9.4851	0.0	2.8888	7.7066	10.1529	7.2858	7.5552	8.8335	9.4103	8.5782	2.2762	1.697	8.0891	11.326	0.0	0.0	5.8099	7.8296	8.5721	12.0743	9.8891	9.0266	1.3795	13.612	0.4009	3.7195	0.4009	10.2126
TCGA-C8-A1HE	9.5433	12.4888	0.6191	0.0	1.3827	3.6463	6.1753	7.2363	10.7105	5.8724	0.6191	2.5758	11.9925	5.524	6.1041	8.5322	0.3424	7.3449	0.0	7.9745	0.0	8.1549	5.0969	0.0	10.5947	5.2057	12.8634	7.6386	6.4475	1.7704	1.2263	9.1387	10.146	11.0981	0.0	7.3544	5.1952	7.1381	4.5048	7.6713	11.4643	2.4024	5.9748	10.3519	7.3472	3.5506	0.0	6.9695	4.435	10.0559	0.0	11.264	5.8464	0.0	10.6659	2.3274	5.2368	0.0	0.3424	10.6318	9.3322	2.2483	10.0466	8.3127	8.2683	2.5417	3.7068	7.5361	0.3424	8.0697	8.68	9.7315	4.967	0.0	6.1913	0.0	8.8883	4.0711	0.3424	0.6191	5.3736	8.7107	9.1706	8.5395	10.6198	3.2591	10.2262	10.028	0.0	10.7851	10.9411	4.435	12.1758	10.3705	8.2055	12.8217	0.0	8.4952	0.3424	5.0036	2.1645	10.831	3.926	5.7346	2.4024	7.9989	1.0508	3.7648	0.851	5.1523	9.0216	3.9004	0.3424	9.0223	9.7027	10.9169	8.0625	0.0	9.4346	0.6191	0.851	9.4975	4.6193	3.6768	0.0	0.0	0.851	10.0287	8.5835	0.0	8.9223	10.9348	0.3424	8.4671	7.9544	10.2174	0.0	9.1706	10.7997	5.6602	6.4386	6.9352	11.1345	0.0	8.3723	11.1978	7.2692	9.673	2.9939	11.1754	9.1672	8.0925	0.0	1.8794	9.0984	0.0	7.5257	0.0	0.0	4.8513	6.9193	11.2612	9.3572	11.7111	9.5177	9.5177	10.4389	0.0	8.5529	8.8191	6.504	0.0	9.1207	0.0	1.9809	7.6386	10.4544	7.2311	7.8611	9.5187	8.2968	7.973	2.9939	1.9809	7.1278	11.1474	0.0	0.3424	7.7415	8.4812	9.0735	11.5061	9.7292	9.8171	0.0	13.0165	0.0	3.6463	0.0	10.5467
TCGA-E9-A1NH	9.7529	12.5965	0.0	0.0	3.0278	6.3955	6.3375	8.1593	11.0629	5.5372	1.4797	5.9912	12.1267	7.0881	8.6943	8.3354	0.5333	6.9798	0.0	9.524	0.0	7.7705	6.1721	0.0	10.971	5.5837	13.1388	7.2195	6.9172	0.9218	2.3291	9.0292	9.8208	10.8465	0.0	7.5017	4.7754	7.5567	2.0464	7.3279	10.6461	4.0577	6.0987	10.1287	8.2574	5.1288	0.0	8.0071	5.4719	10.293	2.0464	10.7176	3.4965	0.5333	9.0131	2.5655	6.8516	0.0	0.5333	10.0278	9.412	0.5333	9.465	8.5468	8.1388	1.881	1.4797	5.0724	0.0	7.6278	8.8052	10.4871	5.3024	0.5333	7.0929	2.1947	8.4751	2.4521	0.5333	0.0	6.0508	8.0828	8.8295	8.9348	10.4875	3.7573	10.8633	10.3716	0.0	10.483	10.9729	5.7	11.8617	8.9866	7.9715	12.9114	0.0	9.8602	0.0	6.4555	3.1048	12.9927	3.6585	5.0137	3.7088	7.8786	2.4521	6.2162	0.0	7.8199	9.7135	3.1048	0.0	9.493	10.0407	10.7064	7.9715	0.0	8.6093	1.4797	4.37	9.3746	6.1721	3.8938	0.0	0.0	3.7088	10.2251	8.2233	0.0	8.6257	11.0284	0.5333	9.0118	5.8529	9.6963	0.0	9.3365	11.0225	5.6495	8.1905	5.6366	11.0172	0.5333	10.2518	11.4792	7.6047	8.1795	2.7685	10.9296	8.9282	7.9638	0.0	2.1947	9.2833	0.0	7.5881	0.0	0.0	2.1947	7.4473	11.273	10.1542	11.8345	9.1363	8.9518	11.0951	0.0	10.479	8.642	5.0137	0.0	8.9041	0.0	2.9464	7.069	9.8651	7.0251	7.6664	9.9094	9.0341	9.159	3.1048	0.5333	7.3307	10.4368	0.0	0.0	4.7754	8.6257	9.2802	10.6457	10.0438	9.3958	0.0	14.8118	0.5333	5.1103	0.5333	10.1025
TCGA-A7-A26I	6.4975	12.902	0.0	0.0	2.58	6.0263	7.6169	9.1528	10.8208	7.1346	0.8718	6.8707	12.4968	6.242	8.1141	7.4025	0.3523	7.8177	0.0	8.8478	0.0	10.6549	5.302	0.0	8.7278	3.7787	13.6925	7.2377	6.319	0.6353	1.6839	8.7967	8.9778	9.2105	0.0	6.0745	7.3835	6.9261	4.2253	6.5324	11.1398	2.58	6.3585	10.0955	8.344	1.9131	0.0	6.6798	4.755	9.4918	0.3523	11.7368	2.0154	0.0	10.1278	6.1992	9.466	0.0	2.8802	1.0748	8.4252	1.2528	9.8606	9.8763	8.6925	0.6353	4.5825	9.9524	0.0	7.0547	10.8726	9.828	4.5991	5.9828	1.4113	1.0748	10.2704	1.554	1.6839	1.9131	3.9691	8.6564	9.0441	9.618	10.7065	2.9847	11.3121	10.6264	0.6353	10.0399	10.7115	5.084	11.4887	9.2725	7.994	12.5266	0.0	8.1746	0.3523	7.0517	2.8249	10.6882	2.58	3.9172	2.8802	8.2683	0.3523	4.8687	0.0	4.2038	8.602	4.2879	0.0	9.4553	8.9691	11.2796	8.4367	0.6353	9.7071	1.6839	7.3472	8.0034	7.1811	4.3479	5.1303	0.0	6.4797	9.665	8.254	0.0	10.2083	11.6709	0.6353	8.5937	6.8828	10.666	0.0	9.9235	10.4255	6.4203	8.4367	5.569	10.9983	0.0	10.256	10.9987	7.2846	9.9227	1.6839	11.2053	9.1771	6.3536	0.8718	5.5606	9.4918	0.0	7.0336	0.0	0.0	1.9131	2.7076	11.8555	10.641	11.0678	7.3496	9.1709	9.5557	0.0	6.8658	8.1199	6.8276	0.0	9.0261	0.0	3.4171	7.2691	10.3465	7.9365	6.1268	11.6223	9.2078	8.7107	5.569	0.6353	5.5635	10.5371	0.3523	0.3523	6.1325	6.8381	8.0111	9.6561	10.362	9.5295	0.0	13.4276	0.0	3.1735	0.0	9.4248
TCGA-BH-A203	8.3589	12.2019	0.0	0.0	4.0369	4.8561	6.5849	9.6917	10.8048	7.3463	0.0	4.0051	11.0721	6.3952	7.5828	7.6436	1.4815	7.456	0.0	8.1725	0.0	8.2527	4.5152	0.0	9.4907	5.9191	14.1715	7.089	5.6367	1.8112	0.442	10.2393	10.1203	10.9467	0.442	6.2801	5.5176	8.0418	4.9923	8.7182	14.2588	3.0922	5.8845	10.941	7.5989	2.4065	0.0	6.1478	7.8347	9.779	0.442	10.6041	6.3829	0.0	9.2647	6.1909	8.4341	0.0	0.7799	9.4282	8.6657	2.6729	10.3785	8.3494	9.0686	0.442	5.4363	8.9502	0.0	7.5081	8.8674	10.4868	4.8561	0.7799	1.6558	0.0	9.0146	1.8112	1.2833	2.3055	6.7526	8.5627	8.3745	9.1869	9.873	4.1865	10.6977	11.0936	0.0	10.611	11.0867	4.3219	12.6681	9.5374	8.0665	12.8547	0.442	8.8201	0.0	7.1775	2.6729	10.4907	3.6815	4.0681	4.2958	7.7722	1.4815	6.8985	1.2833	6.4903	9.3408	6.0497	1.2833	10.124	9.2277	11.6232	7.8527	0.0	11.0262	0.0	2.0794	9.9014	7.0928	3.6815	0.0	1.0535	1.2833	10.7045	9.1628	0.0	8.8383	13.0929	0.7799	8.9925	6.937	11.357	0.0	11.3339	10.7571	5.7659	6.6063	6.073	11.4108	0.442	8.3302	11.6783	7.349	8.4504	8.5682	9.2697	9.5953	7.6692	0.0	1.4815	9.9138	7.7693	7.4677	0.0	0.0	2.0794	2.8978	11.231	9.6508	11.0501	8.1508	8.9302	9.4131	0.0	5.8669	10.4763	5.0866	0.0	9.556	0.0	2.0794	6.1405	9.5567	7.0852	8.9751	10.0716	9.0773	9.691	0.7799	1.6558	5.9628	11.244	0.0	0.0	6.6274	8.343	8.351	11.2933	10.3895	9.7451	0.442	13.9075	0.0	4.8199	0.0	9.0463
TCGA-E9-A2JT	8.4893	11.4405	0.0	0.0	7.826	2.7368	6.8098	8.6606	10.6674	6.3214	3.0147	2.7368	11.2024	7.4989	2.7368	8.1331	1.2729	7.2193	0.0	8.8869	0.0	9.2427	6.6255	0.0	11.0078	7.2863	13.3596	6.8546	7.369	1.9384	1.9384	10.2091	9.1965	9.9713	3.7358	8.5695	5.7197	8.4496	3.9226	6.4379	11.3274	3.2477	4.6886	10.5249	7.4354	3.0147	0.0	6.6961	5.4889	11.0737	0.0	11.0637	5.3949	0.0	12.0995	5.9016	8.1867	0.0	2.3921	9.1011	9.4773	6.1376	9.6194	9.3453	8.6092	1.6437	7.3058	6.5069	0.7725	6.8098	8.3677	11.4865	6.646	0.7725	2.7368	2.183	8.6876	3.7048	0.0	3.5389	9.7304	8.4104	9.1706	8.9168	9.9703	6.7635	9.8336	10.1238	0.0	9.958	9.2241	6.9236	11.5213	9.0461	8.5118	11.5262	0.0	9.0786	0.0	6.2358	1.6437	11.1846	5.3202	5.2681	7.7756	9.5042	4.8864	5.7197	0.7725	5.6804	7.9344	3.3515	2.7368	9.3183	9.6883	10.7211	8.0196	0.0	8.9104	1.2729	6.2759	8.7103	7.6941	3.7811	0.0	1.2729	0.0	11.3762	7.6792	0.0	8.8585	10.8792	0.0	8.5987	4.4288	11.5138	0.0	9.0729	11.0498	6.0934	7.1052	6.152	11.4183	0.0	9.0148	10.5713	7.4295	8.1404	6.0478	9.5581	8.9666	8.6581	0.0	2.183	12.6282	0.0	6.4496	0.0	0.0	2.7368	5.4427	10.1492	11.0529	13.1809	8.211	9.0842	10.0754	0.0	5.8135	9.6714	6.8722	0.0	10.21	0.0	2.3941	7.2056	9.6308	7.0446	8.2849	9.3748	11.961	8.1512	0.7725	1.6437	7.1116	11.2594	0.0	0.7725	8.0737	7.0828	8.9646	12.2543	9.9163	9.0009	0.0	13.4044	0.7725	3.1359	0.0	10.2897
TCGA-A8-A07B	8.5655	12.2919	0.0	0.0	1.8221	4.6732	7.4662	10.6736	10.388	5.6822	0.0	0.0	11.8467	6.7708	6.3602	8.3205	0.0	7.5916	0.0	9.1716	0.0	10.9811	4.8099	0.0	8.7693	3.5836	13.0822	7.2428	4.5222	0.0	0.0	8.3544	9.562	11.1649	0.0	2.6021	7.4099	6.7819	7.1937	7.5791	9.5844	2.3858	2.1313	10.8837	6.1007	3.1056	0.0	5.9706	4.1624	9.8702	0.0	10.7292	4.2925	0.0	12.5899	5.6201	0.0	0.0	1.8221	9.8144	8.721	0.0	10.1468	8.3803	6.284	4.5222	3.4782	8.0205	0.0	7.5401	9.2538	8.5751	2.7902	0.0	0.0	0.0	8.6253	1.4279	0.0	2.7902	4.6246	9.8104	8.5879	8.6099	9.8022	2.1313	9.3963	10.7435	0.0	10.6706	9.0364	3.6819	11.0367	9.7178	7.898	12.227	0.0	8.2661	1.4279	4.2289	0.0	11.9804	0.8839	5.8906	0.8839	6.375	3.1056	8.3167	2.3858	7.6104	7.6352	3.9421	0.0	8.4793	8.4581	8.9892	7.9483	0.0	10.7285	0.0	8.8847	8.0848	7.3059	3.1056	0.0	0.0	9.0821	9.8144	7.4383	0.0	8.1971	11.3654	0.0	8.2857	5.1899	9.1528	0.0	9.5604	10.91	6.4743	6.4466	4.3535	10.6548	0.0	12.8661	12.2984	7.3514	8.513	3.4782	9.7967	9.0595	7.629	0.0	0.0	8.8402	0.0	7.0167	0.0	0.0	0.8839	4.8944	11.2166	8.4862	13.6086	8.5719	7.4864	8.1804	0.0	7.0811	8.4271	6.5149	0.0	9.1884	0.0	0.0	8.4759	11.4689	8.0016	6.1183	10.2284	7.202	8.2095	0.0	0.0	6.2927	11.1311	0.0	0.0	4.6732	7.0721	7.8774	10.2596	8.797	8.3912	0.0	13.1327	0.0	3.4782	0.0	10.112
TCGA-A2-A04T	7.5064	10.6438	0.0	0.0	3.4245	5.4288	6.0619	7.9332	11.186	6.9875	1.7799	3.5582	12.0219	5.7417	5.4519	6.0297	1.2576	7.4841	0.4305	9.127	0.0	9.1686	2.2706	0.0	9.2425	5.1325	13.0149	6.8549	3.7193	9.4221	1.0308	9.1816	10.2704	11.2788	1.7799	5.5191	6.3018	8.7414	3.4704	6.7974	10.7272	1.0308	4.145	10.5839	6.1617	2.789	0.0	5.2023	4.8489	10.0193	0.4305	11.6391	1.9191	3.4704	9.7168	6.7793	10.0064	0.0	0.4305	8.3385	8.5487	4.4505	10.6157	7.7841	7.5579	0.4305	7.3491	9.1422	0.0	5.3074	9.3009	9.2047	5.9589	1.9191	1.4535	0.7617	9.9093	1.0308	4.2276	3.0535	7.7909	8.3782	8.7276	8.6396	10.1963	3.7935	10.7606	10.3878	0.4305	10.1829	9.8537	4.0871	13.5985	8.6645	8.3722	12.8248	0.0	10.2537	0.0	6.2566	2.4648	8.0608	3.2243	4.2006	4.6028	7.9876	1.0308	2.9273	0.4305	5.7323	8.0979	4.6634	0.4305	9.3829	11.0306	9.5461	8.3509	0.0	10.1691	2.4648	2.046	9.7735	5.9749	1.0308	0.0	0.0	3.1127	9.263	8.5909	0.0	10.257	11.676	1.7799	9.1799	6.0899	10.3972	0.0	9.2333	10.9065	6.481	5.2426	4.7592	10.6082	0.0	7.1586	10.8965	7.7796	8.7107	1.2576	9.406	9.8651	7.7046	0.0	7.6631	10.0916	0.0	6.3082	0.0	0.0	2.9273	2.3709	11.2046	11.6368	13.5571	8.0645	8.7095	9.4381	0.0	4.5177	10.3336	5.4519	0.0	9.6515	0.0	3.4245	8.0905	9.7957	6.0601	6.7423	9.2183	8.8147	7.0829	8.501	0.4305	6.7544	12.1372	0.0	0.4305	7.7261	8.2391	8.1536	10.9502	10.1409	8.7532	0.4305	13.9277	0.4305	4.6634	0.0	10.6327
